Ñù±¾id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14
sample_917,300,,405,700,7:00:00,38,7:10:00,80,8:30:00,100,9:30:00,104,0.2,10:30:00,103,11:30:00,102,0.2,300,11:30-12:00,50,10,5,13:00:00,70,13:30:00,75,14:00-14:30,370,3.5,3.5,14:30-16:30,16:30:00,65,21:00:00,27,21:00-22:30,23:00-0:30,,800,0.15,420
sample_1728,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,105,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:30,1200,0.15,400
sample_352,300,,405,700,2:00:00,38,2:10:00,81,4:00:00,100,5:00:00,103,0.2,6:00:00,104,7:00:00,105,0.2,300,11:30-12:00,50,9,5,12:30:00,70,13:00:00,75,19:30-20:00,370,3.5,3.5,20:00-22:00,22:00:00,65,2:30:00,45,2:30-4:00,5:00-6:30,,800,0.15,400
sample_1229,300,,405,700,1900/1/22 0:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420
sample_619,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400
sample_1138,300,,405,700,1:00:00,29,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104,6:00:00,105,0.2,200,6:00-7:00,50,9,5,7:00:00,80,8:00:00,73,8:00-9:00,320,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45,12:00-13:30,13:30-15:00,15:00-16:00,1200,0.15,420
sample_687,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400
sample_966,300,,405,700,0:00:00,21,,,1:30:00,100,2:30:00,101,0.2,3:30:00,103,4:30:00,105,0.2,310,4:40-5:00,25,9,5,5:30:00,70,6:00:00,78,6:00-6:40,300,3.5,3.5,6:40-7:40,7:40:00,65,12:00:00,46,12:10-13:40,14:00-15:10,,800,0.15,400
sample_537,300,,405,700,17:00:00,21,,,18:30:00,100,19:30:00,102,0.2,20:30:00,104,21:30:00,105,0.2,300,22:00-23:30,50,9,5,23:00:00,70,23:30:00,78,8:00-9:00,340,3.5,3.5,9:00-10:30,10:30:00,65,15:00:00,45,15:00-16:30,17:00-18:30,,800,0.15,400
sample_867,300,,405,700,7:00:00,23,,,8:30:00,100,9:30:00,104,0.2,10:30:00,105,11:30:00,105,0.2,300,16:00-16:30,40,9,5,16:30:00,70,17:00:00,78,22:30-23:30,300,3.5,3.5,0:00-1:30,1:30:00,65,4:00:00,40,8:00-9:30,10:30-12:00,,800,0.15,400
sample_928,300,,405,700,6:30:00,30,6:40:00,80,8:00:00,100,9:00:00,102,0.2,10:00:00,102,11:00:00,103,0.2,300,14:00-14:30,50,10,5,14:30:00,70,15:00:00,75,0:30-1:00,370,3.5,3.5,1:00-3:00,3:00:00,65,8:00:00,39,8:00-9:30,10:00-11:30,,800,0.15,440
sample_520,300,,405,700,12:00:00,21,,,13:30:00,100,14:30:00,102,0.2,15:30:00,104,16:30:00,105,0.2,300,17:00-17:30,50,9,5,18:00:00,70,18:30:00,78,18:30-19:00,340,3.5,3.5,19:00-20:00,20:00:00,65,22:00:00,45,22:00-23:30,0:00-1:30,,800,0.15,420
sample_1338,300,,405,700,6:00:00,29,,,8:00:00,103,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,23:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_988,300,,405,700,22:00:00,21,,,23:00:00,100,0:00:00,104,0.2,1:00:00,105,2:00:00,107,0.2,300,2:10-2:40,50,9,5,3:00:00,70,3:30:00,77,3:30-4:30,290,3.5,3.5,4:30-5:30,5:30:00,67,7:30:00,45,7:40-9:20,9:40-10:50,,900,0.15,400
sample_899,300,,405,700,2:00:00,39,2:10:00,80,3:30:00,100,4:30:00,103,0.2,5:30:00,104,6:30:00,104,0.2,300,11:30-12:00,50,9,5,12:00:00,70,12:30:00,75,19:30-20:00,360,3.5,3.5,20:00-22;00,22:00:00,65,2:30:00,45,2:30-4:00,5:00-6:30,,800,0.15,400
sample_15,300,,405,700,21:00:00,24,,,22:30:00,100,23:30:00,102,0.2,0:30:00,102,1:30:00,104,0.2,300,6:00-6:30,40,10,5,6:30:00,70,7:00:00,78,15:00-16:00,310,3.5,3.5,16:00-17:00,17:00:00,60,20:30:00,45,20:30-22:00,23:00-0:00,,800,0.15,420
sample_1412,300,,405,700,6:30:00,21,,,7:30:00,100,8:30:00,102,0.2,9:10:00,103,10:30:00,104,0.2,300,15:30-16:00,35,9,5,16:00:00,70,16:30:00,78,23:00-0:00,320,3.5,3.5,0:00-1:00,1:00:00,60,4:30:00,40,8:00-9:30,10:0-11:30,,800,0.15,420
sample_1915,300,,405,700,14:00:00,30,,,16:00:00,100,17:00:00,103,0.2,18:00:00,105,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420
sample_1885,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,420
sample_1893,300,,405,700,22:00:00,30,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105,3:00:00,106,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400
sample_688,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400
sample_1664,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420
sample_1667,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,79,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420
sample_1516,300,,405,700,0:00:00,21,,,1:00:00,100,2:00:00,102,0.2,3:00:00,103,4:00:00,104,0.2,300,7:30-8:00,50,9,5,10:00:00,70,10:30:00,75,14:00-14:30,350,3.5,3.5,14:30-15:30,15:30:00,60,23:00:00,45,0:00-1:00,2:00-3:00,,800,0.15,400
sample_437,300,,405,700,16:00:00,22,,,17:00:00,100,18:00:00,102,0.2,19:00:00,104,20:00:00,103,0.2,100,20:00-20:30,50,9,5,21:00:00,80,21:30:00,78,21:30-22:30,280,3.5,3.5,22:30-23:30,23:30:00,65,1:30:00,45,1:30-3:00,3:30-5:00,,800,0.15,400
sample_203,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400
sample_1389,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,45,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_761,300,,405,700,17:30:00,29,,,19:30:00,102,20:30:00,103,0.2,21:30:00,104,22:30:00,105,0.2,200,,50,9,5,23:00:00,80,0:00:00,73,0:00-1:00,320,3.5,3.5,1:00-2:00,2:00:00,80,4:00:00,45,4:00-7:00,,,1200,0.15,460
sample_1373,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_558,300,,405,700,1:00:00,29,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104,6:00:00,105,0.2,200,6:00-7:00,50,9,5,7:00:00,80,8:00:00,73,8:00-9:00,320,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45,12:00-13:30,13:30-15:00,15:00-16:00,1200,0.15,420
sample_1710,300,,405,700,16:00:00,21,,,17:30:00,100,18:30:00,103,0.2,19:30:00,105,20:30:00,108,0.2,200,20:30-21:30,50,10,5,22:00:00,70,22:30:00,75,22:30-23:30,380,3.5,3.5,23:30-0:30,0:30:00,75,3:00:00,45,3:00-4:30,5:30-7:00,,800,0.15,400
sample_153,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105,11:00:00,104,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,75,17:00:00,45,17:00-19:30,19:0-21:00,21:00-22:00,1200,0.15,400
sample_934,300,,405,700,15:30:00,38,15:40:00,80,17:00:00,100,18:00:00,104,0.2,19:00:00,102,20:00:00,104,0.2,300,0:00-0:30,50,10,5,0:30:00,70,1:00:00,75,11:00-11:30,370,3.5,3.5,11:30-13:30,13:30:00,50,17:00:00,35,17:00-18:30,19:30-21:00,,800,0.15,420
sample_54,300,,405,700,23:00:00,18,,,0:00:00,100,1:00:00,105,0.2,2:00:00,105,3:00:00,107,0.2,700,3:20-3:50,50,9,5,4:00:00,70,4:50:00,77,4:40-6:00,350,3.5,3.5,6:00-7:00,7:00:00,68,8:30:00,45,8:30-10:00,10:30-12:00,,800,0.15,400
sample_1227,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400
sample_53,300,,405,700,18:00:00,18,,,19:00:00,100,20:00:00,104,0.2,21:00:00,106,22:00:00,106,0.2,300,22:30-23:00,50,9,5,23:00:00,70,0:00:00,77,0:00-1:00,350,3.5,3.5,1:00-2:00,2:00:00,68,3:30:00,45,3:30-5:00,5:30-7:00,,400,0.15,400
sample_1110,300,,405,700,18:00:00,29,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104,23:00:00,105,0.2,200,23:00-0:00,50,9,5,0:00:00,78,1:00:00,73,1:00-2:00,320,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45,5:00-6:30,6:30-8:00,8:00-9:30,1200,0.15,400
sample_49,300,,405,700,22:00:00,20,,,23:00:00,100,0:00:00,106,0.2,1:00:00,106,2:00:00,107,0.2,300,2:20-2:50,50,9,5,3:10:00,70,3:40:00,77,3:40-5:00,350,3.5,3.5,5:00-6:00,6:00:00,67,7:30:00,45,7:30-9:00,9:30-11:00,,800,0.15,400
sample_474,300,,405,700,12:00:00,32,,,13:30:00,100,14:30:00,102,0.2,15:30:00,103,16:30:00,104,0.2,200,16:30-17:30,30,9,5,17:30:00,70,18:00:00,78,2:30-3:30,300,3.5,3.5,3:30-4:30,4:30:00,60,6:00:00,40,6:00-7:30,8:00-9:30,,800,0.15,400
sample_1716,300,,405,700,5:00:00,18,,,6:30:00,101,7:30:00,102,0.2,8:30:00,105,9:30:00,108,0.2,200,9:30-10:30,50,9,5,11:00:00,70,11:30:00,78,11:30-12:30,380,3.5,3.5,12£»30-13:30,13:30:00,76,15:30:00,45,15:30-17:00,17:30-19:00,,800,0.15,400
sample_1169,300,,405,700,14:00:00,29,,,16:00:00,100,17:00:00,102,0.2,18:00:00,104,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,72,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420
sample_1925,300,,405,700,6:00:00,30,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13£»00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_667,300,,405,700,22:00:00,30,,,0:00:00,100,1:00:00,102,0.2,2:00:00,105,3:00:00,107,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,74,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400
sample_176,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,72,21:00-22:00,1200,0.15,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400
sample_1908,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400
sample_160,300,,405,700,6:00:00,29,,,8:00:00,100,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,75,13:00-14:00,1200,0.15,3.5,14:00-15:00,15:00:00,77,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400
sample_35,300,,405,700,22:00:00,21,,,23:00:00,100,0:00:00,102,0.2,1:00:00,103,2:00:00,104,0.2,300,5:00-5:30,40,9,5,5:30:00,70,6:00:00,78,14:30-15:30,310,3.5,3.5,15:30-17:00,17:00:00,65,22:00:00,40,22:30-0:00,0:30-2:00,,800,0.15,440
sample_1403,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-9:30,9:30-11:00,11:00-12:00,1200,0.15,440
sample_1806,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,74,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420
sample_241,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_1059,300,,405,700,16:30:00,21,,,18:00:00,100,19:00:00,102,0.2,20:00:00,104,21:00:00,105,0.2,300,21:30-22:00,50,9,5,22:30:00,70,23:00:00,78,5:30-6:30,350,3.5,3.5,6:30-8:00,8:00:00,65,12:00:00,50,12:00-13:30,14:00-15:30,,800,0.15,420
sample_746,300,,405,700,22:00:00,29,,,0:00:00,100,1:00:00,102,0.2,2:00:00,103,3:00:00,103,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-12:00,,,1200,0.15,440
sample_513,300,,405,700,22:30:00,21,,,0:00:00,100,1:00:00,102,0.2,2:00:00,104,3:00:00,105,0.2,300,5:30-6:00,50,9,5,6:30:00,70,7:00:00,78,15:30-16:30,320,3.5,3.5,16:30-17:30,17:30:00,65,22:00:00,45,22:00-23:30,0:30-2:00,,800,0.15,420
sample_1088,300,,405,700,15:30:00,26,,,16:00:00,100,17:00:00,102,0.2,18:00:00,104,19:00:00,104,0.2,300,23:00-23:30,50,9,5,0:00:00,70,0:30:00,78,7:00-8:00,340,3.5,3.5,8:00-9:00,9:00:00,65,13:00:00,45,14:30-16:00,16:30-18:00,,800,0.15,420
sample_1370,300,,405,700,6:00:00,28,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440
sample_523,300,,405,700,5:00:00,23,,,6:30:00,100,7:30:00,101,0.2,8:30:00,103,9:30:00,105,0.2,300,10:00-10:30,50,10,5,11:00:00,70,11:30:00,78,16:30-17:30,350,3.5,3.5,17:30-19:00,19:00:00,65,22:00:00,45,0:30-2:00,3:00-4:30,,800,0.15,420
sample_319,300,,405,700,21:00:00,37,0:50:00,80,22:50:00,100,23:50:00,102,0.2,0:50:00,102,1:50:00,104,0.2,300,4:30-5:00,50,9,5,5:00:00,70,5:30:00,75,14:00-14:30,300,3.5,3.5,14:30-16:00,16:00:00,65,20:30:00,28,20:30-22:00,22:30-23:50,,800,0.15,400
sample_1923,300,,405,700,14:00:00,29,,,16:00:00,103,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460
sample_1296,300,,405,700,21:00:00,30,,,23:00:00,103,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440
sample_1152,300,,405,700,18:00:00,29,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104,23:00:00,105,0.2,200,23:00-0:00,50,9,5,0:00:00,78,1:00:00,73,1:00-2:00,320,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45,5:00-6:30,6:30-8:00,8:00-9:00,1200,0.15,400
sample_982,300,,405,700,22:00:00,21,,,23:30:00,100,0:30:00,102,0.2,1:30:00,104,2:30:00,105,0.2,200,2:40-3:00,30,9,5,3:30:00,70,4:00:00,78,7:00-7:30,300,3.5,3.5,7:30-8:30,8:30:00,67,13:20:00,45,13:40-15:10,15:40-17:10,,900,0.15,400
sample_304,300,125,,980,17:00:00,21,,,18:30:00,100,19:30:00,102,0.2,20:30:00,103,21:30:00,104,0.2,300,6:30-7:00,30,9,5,7:00:00,70,7:30:00,78,15:30-16:30,320,3.5,3.5,16:30-17:30,17:30:00,60,21:00:00,40,21:00-22:30,23:00-0:30,,800,0.15,400
sample_502,300,,405,700,11:00:00,24,,,12:30:00,100,13:30:00,101,0.2,14:30:00,103,15:30:00,103,0.2,300,16:00-16:30,50,10,5,17:00:00,70,17:30:00,78,5:30-6:30,340,3.5,3.5,6:30-8:00,8:00:00,65,10:30:00,45,12:30-14:00,14:30-16:00,,800,0.15,440
sample_1951,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440
sample_386,300,,405,700,7:30:00,41,7:40:00,80,9:00:00,100,10:00:00,103,0.2,11:00:00,102,12:00:00,102,0.2,300,14:30-15:00,50,9,5,15:30:00,70,16:00:00,75,23:30-0:00,370,3.5,3.5,0:00-1:30,1:30:00,40,4:30:00,20,4:30-6:00,6:00-7:30,,800,0.15,440
sample_362,300,,405,700,2:00:00,36,2:10:00,80,3:30:00,100,4:30:00,102,0.2,5:30:00,102,6:30:00,102,0.2,300,6:30-7:00,50,9,5,7:00:00,70,7:30:00,75,11:00-11:30,370,3.5,3.5,11:30-13:30,13:30:00,65,17:00:00,45,17:00-18:30,19:00-20:30,,800,0.15,420
sample_522,300,,405,700,22:00:00,29,,,23:30:00,100,0:30:00,101,0.2,1:30:00,103,2:30:00,105,0.2,300,3:00-4:00,50,9,5,4:30:00,70,5:00:00,78,8:30-9:30,350,3.5,3.5,9:30-11:00,11:00:00,65,14:00:00,50,14:00-15:30,16:30-18:00,,800,0.15,420
